,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
92,hiro,2017,新潟,1,0,0,50,44,8.5,11,0.0,52.9,10.98,8.96,90.38,16.75,3,0,394,75.1,12,16.7,15,2,7,15,66.7,10,60.0,23,69.6,28,4,2,1,0,37,17,"109,985",145,130
93,hiro,2017,Ｃ大阪,0,1,0,48,38,6.5,7,14.3,46.5,15.24,11.09,75.95,17.17,1,0,441,78.7,18,38.9,8,2,4,15,86.7,8,62.5,17,76.5,35,0,3,0,0,34,12,"111,623",116,108
94,hiro,2017,清水,0,3,1,52,35,15.1,18,16.7,47.2,13.64,10.94,87.46,19.72,8,0,414,73.4,14,21.4,5,2,4,18,83.3,12,50.0,18,88.9,30,2,0,1,0,38,18,"115,573",140,119
95,hiro,2017,札幌,1,1,1,39,39,10.4,11,9.1,54.8,11.48,11.09,68.17,15.39,2,1,474,80.0,13,0.0,12,2,5,14,71.4,4,25.0,14,85.7,25,0,2,2,0,33,7,"106,940",145,106
96,hiro,2017,鹿島,2,0,2,58,32,13.1,16,0.0,50.0,12.24,9.94,82.32,17.89,2,0,377,73.5,13,0.0,15,5,6,13,84.6,17,52.9,24,79.2,25,3,2,1,0,40,18,"112,934",188,122
97,hiro,2017,川崎Ｆ,2,0,3,58,45,9.8,13,0.0,55.6,17.05,14.60,93.74,11.05,1,0,531,78.9,29,13.8,11,6,10,26,84.6,13,30.8,21,57.1,20,2,2,1,0,58,12,"114,790",136,133
98,hiro,2017,浦和,2,0,1,47,57,11.0,12,0.0,41.3,13.19,10.14,83.08,13.35,4,0,398,77.1,15,20.0,11,3,2,19,84.2,10,50.0,23,78.3,20,4,5,0,0,44,11,"117,958",167,109
99,hiro,2017,神戸,0,2,1,60,52,10.5,13,15.4,49.1,18.48,13.50,102.74,14.63,5,0,504,76.0,28,21.4,16,2,3,17,94.1,17,41.2,19,73.7,25,5,1,0,0,50,22,"115,839",146,124
100,hiro,2017,FC東京,0,2,1,59,45,16.2,19,10.5,56.3,22.64,16.36,87.71,15.06,4,0,553,84.1,23,26.1,10,0,5,23,82.6,20,65.0,23,78.3,23,3,1,0,0,58,17,"116,046",170,117
101,hiro,2017,柏,2,0,1,56,39,11.2,14,0.0,44.1,19.77,13.94,98.32,15.32,3,0,473,78.4,18,38.9,15,2,3,19,84.2,14,71.4,20,75.0,20,2,5,0,0,40,17,"118,775",177,125
102,hiro,2018,札幌,0,1,0,59,43,13.3,15,6.7,41.2,14.28,8.38,59.22,18.82,2,0,348,71.3,15,60.0,20,2,7,13,69.2,9,55.6,17,82.4,34,3,0,2,0,38,22,"114,710",146,113
103,hiro,2018,浦和,0,2,1,47,52,8.0,10,20.0,34.7,9.33,6.38,76.40,15.61,4,0,290,67.6,5,20.0,17,2,3,31,71.0,10,60.0,25,60.0,23,3,3,1,0,30,8,"115,937",156,125
104,hiro,2018,鹿島,0,1,0,59,47,8.1,11,9.1,40.4,11.66,8.24,106.05,16.44,4,0,340,62.1,15,13.3,16,5,6,25,80.0,16,50.0,26,69.2,30,7,0,1,0,36,11,"117,944",159,135
105,hiro,2018,磐田,1,0,0,49,46,6.9,9,0.0,50.0,14.67,12.15,85.53,13.83,4,0,480,71.3,11,18.2,16,3,3,29,79.3,14,35.7,32,81.3,26,4,3,2,0,46,9,"114,204",166,130
106,hiro,2018,川崎Ｆ,0,1,0,49,53,7.8,9,11.1,42.7,10.84,9.72,99.89,10.32,2,0,432,74.5,12,8.3,12,3,4,18,100.0,11,45.5,26,61.5,18,6,5,1,0,32,7,"112,346",163,116
