,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
50,fctk,2016,横浜FM,0,1,0,49,51,8.0,10,10.0,43.6,12.18,10.78,120.58,12.00,3,0,448,75.9,15,6.7,9,2,4,19,73.7,12,33.3,14,78.6,16,1,2,2,0,38,8,"109,550",127,125
51,fctk,2016,鳥栖,2,2,3,33,54,6.0,7,28.6,42.7,9.73,8.41,88.72,14.24,4,0,433,78.3,5,40.0,11,1,1,22,77.3,5,40.0,22,90.9,23,1,8,0,0,27,5,"112,005",122,117
52,fctk,2016,甲府,0,1,0,54,73,8.3,9,11.1,52.8,17.73,14.21,69.38,11.19,2,0,577,82.5,17,11.8,10,2,4,26,84.6,22,50.0,18,66.7,18,3,2,2,0,62,15,"114,048",133,109
53,fctk,2016,福岡,2,1,2,44,48,9.5,12,8.3,49.8,15.13,11.69,67.36,15.01,7,0,478,76.8,16,18.8,12,1,5,21,100.0,13,46.2,13,92.3,23,3,2,0,0,36,11,"108,948",125,126
54,fctk,2016,柏,2,0,1,65,72,10.2,14,0.0,50.4,19.25,15.69,95.19,10.91,5,0,513,76.4,27,11.1,13,0,10,22,95.5,15,66.7,18,83.3,17,4,11,2,0,58,17,"112,663",166,137
55,fctk,2016,川崎Ｆ,2,0,1,44,37,9.7,10,0.0,45.0,11.60,10.64,62.58,17.00,2,0,482,84.2,8,12.5,10,0,5,14,100.0,10,20.0,19,73.7,27,3,1,2,0,40,12,"110,204",115,103
56,fctk,2016,新潟,0,1,0,44,41,8.1,10,10.0,42.2,9.89,8.10,106.25,14.51,2,0,372,74.7,10,30.0,12,1,4,24,91.7,7,42.9,30,73.3,20,5,2,4,0,29,9,"109,947",110,123
57,fctk,2016,磐田,0,3,2,49,54,9.8,13,23.1,53.7,18.21,14.45,103.69,12.90,6,1,553,79.7,10,30.0,11,5,5,16,87.5,12,50.0,16,81.3,12,0,7,1,0,45,16,"116,483",152,132
58,fctk,2016,神戸,2,1,4,50,55,7.5,10,10.0,43.0,14.59,10.56,92.36,14.25,6,0,431,76.6,14,42.9,20,1,3,21,90.5,12,33.3,18,83.3,21,5,1,0,0,41,14,"107,960",124,134
59,fctk,2016,横浜FM,0,1,0,45,63,7.4,8,12.5,41.1,12.54,9.89,71.97,14.40,5,0,429,82.3,13,7.7,14,3,4,19,89.5,13,61.5,26,76.9,31,2,0,4,0,35,8,"112,712",121,108
60,fctk,2016,名古屋,1,1,1,72,49,12.3,13,7.7,47.3,21.19,17.01,73.52,12.40,4,0,483,81.6,19,10.5,12,1,7,18,94.4,14,85.7,22,59.1,12,4,0,0,0,58,14,"107,720",143,106
61,fctk,2016,湘南,0,3,0,51,44,8.6,11,27.3,50.4,15.91,12.34,108.07,18.20,5,0,457,77.2,15,20.0,11,2,2,15,80.0,11,54.5,22,100.0,28,1,2,2,0,45,13,"115,033",155,128
62,fctk,2016,浦和,2,1,3,45,44,7.8,9,11.1,38.6,9.04,6.88,77.78,18.18,3,1,286,67.1,12,16.7,6,1,4,16,75.0,12,58.3,19,78.9,24,3,6,2,0,23,12,"110,518",155,115
63,fctk,2016,Ｇ大阪,1,3,3,67,57,14.4,21,14.3,56.6,28.71,23.20,118.34,11.25,7,0,631,82.7,23,26.1,13,3,5,36,88.9,16,43.8,17,64.7,16,3,2,1,0,76,18,"114,178",124,146
64,fctk,2016,広島,0,1,0,59,55,9.3,10,10.0,46.0,18.56,16.03,59.18,12.80,5,0,515,85.0,12,16.7,11,4,6,17,100.0,17,41.2,12,83.3,20,4,5,0,0,56,15,"117,176",178,107
65,fctk,2016,鹿島,0,2,1,54,47,7.9,12,16.7,51.9,16.68,12.31,119.04,18.76,7,0,449,72.4,17,23.5,26,1,6,18,66.7,16,43.8,22,90.9,31,5,1,1,0,48,14,"115,591",218,151
66,fctk,2016,仙台,0,1,0,71,51,10.1,12,8.3,43.8,13.61,10.01,85.93,15.58,5,0,373,68.6,22,18.2,6,4,5,25,72.0,14,57.1,18,88.9,31,3,2,2,0,44,22,"114,807",165,119
67,fctk,2016,大宮,0,1,0,57,46,7.8,10,10.0,42.7,13.14,10.25,94.90,15.99,2,0,375,72.5,13,0.0,13,3,5,25,80.0,17,58.8,24,75.0,24,0,3,1,0,41,11,"113,782",158,129
68,fctk,2017,鹿島,0,1,0,54,38,6.3,8,0.0,47.4,11.08,10.09,87.47,13.88,5,0,393,71.0,18,5.6,17,4,8,33,87.9,10,40.0,20,70.0,30,1,4,1,0,36,10,"111,311",186,128
69,fctk,2017,大宮,0,2,0,53,51,4.7,6,33.3,46.0,13.30,8.11,93.46,10.87,3,0,377,70.3,16,31.3,14,2,4,33,97.0,18,66.7,17,82.4,20,0,4,2,0,31,13,"112,094",202,129
70,fctk,2017,Ｇ大阪,2,0,3,48,53,11.2,15,0.0,51.8,14.01,11.46,91.26,14.07,6,1,494,77.7,18,5.6,16,1,7,28,85.7,13,46.2,17,88.2,14,2,1,0,0,41,11,"114,839",185,134
71,fctk,2017,川崎Ｆ,0,3,0,53,53,7.4,10,20.0,43.3,11.65,8.92,111.00,12.02,4,0,400,71.3,20,25.0,15,1,6,19,100.0,6,100.0,23,69.6,25,2,6,2,0,32,15,"116,265",195,135
72,fctk,2017,鳥栖,1,3,3,52,47,10.1,14,21.4,58.8,16.52,12.97,103.23,13.66,6,0,556,74.8,18,16.7,17,3,9,19,94.7,12,66.7,19,73.7,23,0,0,2,0,49,13,"116,064",178,138
73,fctk,2017,札幌,2,1,2,58,43,8.0,9,11.1,58.7,23.03,17.21,55.25,14.04,3,0,615,83.7,19,31.6,9,0,2,32,90.6,24,45.8,24,79.2,20,1,2,2,0,63,14,"113,852",148,113
74,fctk,2017,浦和,2,0,1,51,50,8.5,11,0.0,50.7,13.72,13.06,96.42,12.84,1,0,492,74.6,22,4.5,16,2,1,25,92.0,6,16.7,14,78.6,19,3,2,0,0,50,11,"120,311",198,129
75,fctk,2017,新潟,0,3,0,40,48,4.9,6,50.0,50.6,10.05,8.27,103.75,14.82,3,1,366,66.4,5,40.0,12,6,0,18,100.0,7,28.6,26,73.1,49,2,2,2,0,34,6,"112,239",174,123
76,fctk,2017,広島,0,1,0,51,57,9.3,11,9.1,45.3,12.95,11.05,91.88,14.15,3,0,439,78.1,12,8.3,18,1,3,20,95.0,8,50.0,21,61.9,26,4,2,1,0,41,11,"114,226",146,118
77,fctk,2017,仙台,0,2,0,47,47,7.3,9,22.2,42.3,10.42,9.44,100.83,19.24,4,0,338,66.6,5,0.0,10,2,1,26,73.1,9,33.3,14,92.9,29,6,5,2,0,28,9,"113,453",151,123
78,fctk,2017,柏,2,1,2,48,42,8.5,11,9.1,49.0,18.07,14.94,77.40,18.08,5,0,496,74.4,14,28.6,13,0,3,23,78.3,6,66.7,20,75.0,23,1,5,0,0,41,12,"111,365",149,129
79,fctk,2017,神戸,1,1,1,56,41,6.4,9,11.1,49.6,14.59,11.11,109.79,13.78,2,0,409,72.6,18,22.2,22,0,4,29,93.1,16,50.0,28,57.1,27,4,0,0,0,45,15,"116,013",205,141
80,fctk,2017,甲府,1,1,1,57,66,8.0,9,11.1,51.1,18.55,16.89,68.51,14.66,4,0,528,79.5,21,4.8,13,4,6,20,85.0,10,60.0,22,72.7,19,2,6,0,0,50,14,"113,493",186,112
81,fctk,2017,清水,0,2,0,49,51,8.4,10,20.0,55.5,15.57,13.51,82.87,13.40,4,0,513,78.0,11,18.2,12,1,2,24,91.7,8,62.5,23,65.2,18,3,1,0,0,35,15,"110,718",174,119
82,fctk,2017,横浜FM,2,0,1,57,45,13.2,16,0.0,49.1,17.86,14.35,60.36,15.44,4,0,470,78.5,19,21.1,16,2,3,28,92.9,13,53.8,17,82.4,23,4,1,2,0,47,17,"109,441",178,121
83,fctk,2017,磐田,2,0,2,50,55,8.8,10,0.0,50.8,16.43,12.05,74.67,10.82,3,0,492,79.1,26,11.5,10,0,6,21,90.5,22,63.6,13,76.9,22,3,4,2,0,54,13,"109,658",164,114
84,fctk,2017,Ｃ大阪,2,1,3,57,42,6.7,8,12.5,48.7,14.73,11.83,69.46,14.52,1,0,397,76.6,16,25.0,15,2,5,14,78.6,11,27.3,19,84.2,21,3,2,1,0,50,10,"108,603",158,120
85,fctk,2017,鹿島,1,2,2,55,44,9.6,11,18.2,41.2,15.70,13.21,62.99,12.64,3,0,373,73.2,17,5.9,15,0,5,18,94.4,8,87.5,17,76.5,16,3,1,0,0,42,16,"112,828",187,115
86,fctk,2017,新潟,1,1,1,66,48,15.2,20,5.0,58.6,19.35,14.26,81.36,13.11,4,0,504,76.0,26,23.1,19,2,9,25,96.0,16,50.0,19,78.9,25,3,3,1,0,66,20,"108,167",160,132
87,fctk,2017,川崎Ｆ,1,1,1,44,48,10.5,11,9.1,34.1,10.63,5.48,76.77,15.66,4,0,295,70.5,11,45.5,8,0,5,9,100.0,9,77.8,16,87.5,16,3,4,2,0,19,12,"107,237",111,105
88,fctk,2017,大宮,0,2,1,46,59,7.6,9,22.2,43.3,9.06,7.00,58.55,13.59,4,0,326,72.1,14,7.1,21,1,8,20,90.0,23,43.5,9,100.0,26,4,0,2,0,20,8,"110,884",125,118
89,fctk,2017,神戸,0,1,0,51,45,10.2,11,9.1,44.8,15.89,12.60,67.45,11.88,5,0,406,78.6,8,25.0,13,5,4,20,90.0,12,66.7,9,77.8,18,1,3,0,0,34,10,"108,060",137,108
