,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
74,g-os,2017,Ｃ大阪,1,2,2,49,36,7.0,9,22.2,49.6,13.75,12.15,79.02,17.26,3,0,439,74.0,7,28.6,9,1,4,21,85.7,5,40.0,15,73.3,24,5,2,0,0,38,11,"115,023",176,129
75,g-os,2017,大宮,0,6,0,54,67,14.2,19,31.6,50.1,16.40,13.30,149.96,13.26,9,0,543,79.2,14,21.4,8,0,5,23,78.3,7,71.4,24,83.3,20,8,2,0,0,55,14,"125,468",212,134
76,g-os,2017,横浜FM,0,1,0,54,52,10.2,11,9.1,55.1,18.12,14.84,76.64,16.47,4,0,511,83.2,19,21.1,8,1,7,22,90.9,11,54.5,24,70.8,29,3,0,3,0,54,15,"117,695",209,108
77,g-os,2017,清水,1,1,1,44,51,11.9,15,6.7,61.7,21.01,17.27,98.63,12.91,3,0,648,83.3,7,42.9,11,4,5,24,87.5,14,50.0,23,87.0,23,2,3,2,0,42,15,"111,976",173,126
78,g-os,2017,札幌,0,2,0,43,39,11.5,14,14.3,53.9,13.69,10.67,76.21,20.88,5,0,456,76.8,10,30.0,6,2,5,22,86.4,9,44.4,18,88.9,30,3,3,1,0,34,10,"116,928",189,122
79,g-os,2017,鳥栖,0,3,0,45,48,12.1,15,20.0,47.0,16.87,12.59,84.80,15.00,5,0,482,75.7,15,40.0,10,1,2,26,96.2,7,57.1,21,61.9,21,3,4,2,0,37,10,"120,562",201,124
80,g-os,2017,磐田,2,0,3,52,49,12.3,14,0.0,60.0,18.82,16.26,99.01,10.14,3,0,603,82.1,15,20.0,10,1,4,18,100.0,6,66.7,17,64.7,18,1,3,1,0,61,15,"111,066",165,114
81,g-os,2017,神戸,0,1,0,41,48,6.9,9,11.1,44.7,10.71,8.87,87.73,17.08,2,0,420,71.0,11,27.3,14,2,3,25,96.0,5,60.0,23,65.2,22,0,2,0,0,27,8,"112,397",174,130
82,g-os,2017,川崎Ｆ,1,1,1,44,44,17.7,20,5.0,46.7,17.45,14.28,119.31,12.46,3,0,473,82.7,8,25.0,6,1,4,12,91.7,17,47.1,35,74.3,20,4,0,2,0,46,9,"114,049",182,113
83,g-os,2017,仙台,0,3,2,36,38,8.0,9,22.2,45.1,10.04,7.68,79.88,18.92,2,0,395,78.2,12,25.0,16,0,0,18,77.8,7,57.1,16,81.3,38,0,2,1,0,21,8,"113,163",145,112
84,g-os,2017,鹿島,2,0,1,39,61,12.2,16,0.0,54.4,15.62,13.36,131.82,13.33,3,0,578,78.7,14,21.4,11,2,6,22,90.9,13,38.5,23,95.7,18,4,0,2,0,37,10,"112,684",166,131
85,g-os,2017,清水,2,0,2,40,52,11.6,14,0.0,65.1,15.84,13.45,61.08,9.54,4,0,622,80.1,16,18.8,12,1,4,35,91.4,9,44.4,13,69.2,21,0,0,0,0,40,12,"108,804",132,121
86,g-os,2017,Ｃ大阪,0,3,1,54,48,18.3,21,14.3,51.5,15.51,11.98,87.65,19.31,7,0,448,78.6,18,22.2,13,2,6,19,100.0,13,53.8,19,78.9,36,1,3,1,0,47,15,"112,505",164,115
87,g-os,2017,甲府,2,0,1,35,46,12.5,13,0.0,56.0,16.40,14.10,66.28,16.88,1,0,560,81.1,18,16.7,12,1,4,21,100.0,7,42.9,15,86.7,18,2,0,1,0,46,6,"107,267",145,104
88,g-os,2017,広島,1,2,2,73,48,18.8,18,11.1,53.6,23.45,18.22,52.01,9.26,6,1,492,81.5,23,21.7,10,1,10,16,93.8,16,56.3,12,83.3,19,2,1,3,0,57,26,"108,059",151,96
89,g-os,2017,磐田,2,0,2,59,51,10.6,12,0.0,61.6,23.38,17.97,74.80,9.43,2,0,653,83.9,26,23.1,11,0,2,25,96.0,24,50.0,15,80.0,19,3,5,1,0,77,15,"106,599",150,113
90,g-os,2017,柏,2,0,1,46,42,6.0,7,0.0,51.8,13.27,10.83,81.67,17.80,1,0,506,78.9,16,18.8,11,1,7,24,100.0,12,41.7,20,70.0,30,1,3,0,0,39,11,"105,872",124,117
91,g-os,2017,鳥栖,0,3,1,48,47,11.0,14,21.4,49.2,15.96,13.06,116.49,17.88,6,0,492,77.0,10,20.0,10,2,5,23,87.0,9,55.6,29,86.2,28,0,8,0,0,38,10,"112,802",159,127
92,g-os,2017,神戸,2,1,2,46,47,8.5,10,10.0,58.3,16.33,12.34,81.07,11.85,3,1,581,81.9,10,30.0,13,0,6,24,87.5,14,64.3,6,83.3,22,0,3,1,0,43,13,"108,940",157,118
93,g-os,2017,大宮,1,2,2,51,59,11.6,15,13.3,54.3,18.26,13.93,103.71,15.25,5,0,562,79.2,24,29.2,10,1,5,23,87.0,8,37.5,16,81.3,24,2,5,0,0,55,19,"118,773",180,129
94,g-os,2017,鹿島,2,1,2,41,39,8.7,11,9.1,41.9,10.59,7.44,108.99,13.92,3,0,334,69.8,12,33.3,16,3,2,18,77.8,6,66.7,37,83.8,17,4,3,2,0,37,6,"118,662",176,126
95,g-os,2017,横浜FM,2,1,2,55,64,14.9,15,6.7,49.8,16.45,14.33,75.16,11.41,5,0,479,84.3,16,6.3,15,0,3,18,100.0,11,54.5,20,90.0,15,3,3,3,0,45,11,"110,383",174,101
96,g-os,2017,新潟,2,0,1,51,56,9.2,13,0.0,53.3,16.57,10.50,140.28,12.83,3,0,489,75.3,11,45.5,10,1,2,29,75.9,12,66.7,28,67.9,30,1,4,0,0,40,19,"111,813",187,142
