,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
39,kasm,2016,広島,0,4,1,62,46,15.8,19,21.1,45.7,19.75,13.42,98.44,22.01,7,0,495,80.6,17,23.5,8,0,6,13,92.3,23,60.9,23,73.9,21,3,1,1,0,47,21,117546,229,120
40,kasm,2016,湘南,0,3,0,58,49,9.1,15,13.3,55.2,19.29,13.40,121.73,15.58,4,0,520,70.8,25,36.0,17,2,2,35,91.4,12,41.7,24,91.7,34,8,7,1,0,42,22,117546,197,165
41,kasm,2016,柏,2,0,2,66,57,10.0,16,0.0,52.9,22.64,17.71,133.44,12.24,1,0,625,74.7,36,19.4,8,0,6,38,92.1,28,25.0,18,83.3,19,3,5,1,0,58,31,120604,190,160
42,kasm,2016,大宮,1,0,0,69,59,15.2,23,0.0,57.1,25.93,18.43,112.37,12.45,10,0,563,77.8,30,26.7,11,2,7,37,86.5,25,48.0,26,73.1,22,9,3,0,0,67,26,120604,207,151
43,kasm,2016,新潟,0,2,1,62,46,10.1,14,14.3,50.6,14.04,9.88,102.55,14.03,5,0,415,73.7,18,33.3,11,1,5,23,91.3,17,23.5,29,69.0,29,3,1,2,0,55,17,108284,184,138
44,kasm,2016,磐田,1,1,1,67,50,10.4,15,6.7,56.1,22.59,15.98,73.99,15.62,5,0,552,72.5,32,25.0,12,3,5,35,97.1,21,61.9,16,75.0,20,2,6,0,0,60,25,108284,247,144
45,kasm,2016,横浜FM,0,1,0,51,47,8.6,12,8.3,45.4,13.06,10.70,86.87,15.83,4,0,407,75.2,11,18.2,15,3,4,31,71.0,16,31.3,25,68.0,41,2,1,2,0,37,10,112266,178,140
46,kasm,2016,名古屋,0,3,2,60,49,10.5,15,20.0,52.4,17.76,10.99,92.07,14.71,9,0,447,70.5,25,40.0,14,1,4,25,96.0,14,50.0,31,77.4,28,4,1,2,0,55,20,112266,223,143
47,kasm,2016,甲府,0,4,0,51,54,19.3,22,18.2,62.5,25.37,22.04,89.51,11.04,7,0,685,84.5,17,29.4,16,2,4,22,86.4,7,71.4,35,68.6,16,3,4,1,0,66,13,109523,151,114
48,kasm,2016,浦和,0,2,0,59,41,13.5,15,13.3,37.1,10.94,7.40,73.71,23.26,5,1,301,70.1,15,26.7,7,0,4,12,83.3,12,50.0,31,61.3,35,6,2,3,0,36,19,109523,199,111
49,kasm,2016,神戸,0,2,1,58,54,9.8,12,16.7,47.4,12.64,8.95,82.66,13.89,3,0,350,66.9,14,21.4,16,1,2,23,82.6,14,50.0,24,75.0,35,1,5,4,0,41,14,109523,206,123
50,kasm,2016,福岡,0,2,0,54,56,7.1,9,22.2,52.2,17.02,13.13,96.22,13.98,5,0,483,73.5,10,30.0,13,0,6,25,84.0,17,35.3,18,77.8,19,1,8,1,0,41,15,110378,154,126
51,kasm,2016,Ｇ大阪,2,1,3,60,54,13.9,16,6.3,52.2,19.01,13.06,91.31,10.94,3,0,473,78.4,19,31.6,4,1,4,25,88.0,15,66.7,32,78.1,24,1,1,2,0,57,19,106021,158,115
52,kasm,2016,広島,0,4,2,58,52,13.3,16,25.0,47.2,15.28,12.78,100.07,17.10,9,0,443,77.2,11,27.3,7,3,3,19,84.2,12,33.3,26,73.1,29,2,1,1,0,46,19,106021,163,120
53,kasm,2016,名古屋,0,3,0,59,55,15.2,19,15.8,53.5,18.28,14.40,95.14,12.30,5,0,473,76.7,18,16.7,8,1,7,36,63.9,15,40.0,18,72.2,24,7,0,0,0,56,22,109203,173,125
54,kasm,2016,甲府,1,3,3,62,78,16.9,20,15.0,67.6,23.50,20.43,77.89,7.66,4,0,727,83.1,23,17.4,7,1,7,32,96.9,8,62.5,17,58.8,11,0,1,1,0,81,27,109203,132,118
55,kasm,2016,浦和,2,1,2,68,66,10.5,15,6.7,46.6,20.17,14.28,129.68,12.70,4,0,465,71.2,29,17.2,8,2,7,31,74.2,22,45.5,22,68.2,13,1,2,1,0,68,25,112253,153,143
56,kasm,2016,鳥栖,2,0,1,60,60,10.5,13,0.0,58.1,18.81,15.24,114.61,13.30,2,0,605,78.8,21,9.5,7,1,4,27,81.5,23,47.8,24,75.0,12,4,2,1,0,63,18,112253,154,124
57,kasm,2016,仙台,2,0,1,74,55,11.0,16,0.0,61.3,22.70,15.40,70.38,9.07,9,0,551,78.2,28,39.3,11,2,10,44,84.1,20,45.0,20,85.0,19,1,6,0,0,70,26,108612,140,145
58,kasm,2016,福岡,0,2,1,53,100,9.5,12,16.7,49.7,12.11,10.21,92.25,10.73,4,0,402,75.1,11,18.2,14,1,5,32,84.4,12,25.0,28,89.3,24,3,1,0,0,36,13,108612,143,126
59,kasm,2016,湘南,0,1,0,58,63,14.3,18,5.6,56.7,18.17,12.50,87.60,11.39,8,0,493,76.3,22,27.3,8,2,6,27,88.9,15,53.3,25,76.0,25,0,0,0,0,51,19,102530,138,126
60,kasm,2016,横浜FM,1,2,2,56,56,14.3,19,10.5,56.6,17.73,14.69,111.42,11.68,8,0,530,79.6,17,23.5,17,2,8,17,76.5,11,45.5,25,88.0,18,4,1,2,0,56,20,102530,197,133
61,kasm,2016,柏,2,0,2,46,54,8.2,10,0.0,45.1,15.10,11.25,74.09,14.30,3,0,418,73.9,14,21.4,10,0,6,24,91.7,16,50.0,28,75.0,16,2,1,2,0,46,12,102530,167,122
62,kasm,2016,磐田,0,3,0,55,44,12.5,16,12.5,56.8,16.55,12.42,82.76,14.26,7,1,473,78.4,14,42.9,17,2,6,18,83.3,14,42.9,27,77.8,21,0,6,1,0,44,16,107567,183,128
63,kasm,2016,新潟,0,2,0,43,54,7.4,10,20.0,48.3,11.29,8.60,102.84,15.36,3,1,375,72.8,12,25.0,15,2,3,31,58.1,14,28.6,44,65.9,26,5,1,0,0,30,9,107567,165,135
64,kasm,2016,大宮,2,1,3,69,56,12.7,20,0.0,57.2,21.98,16.16,117.39,8.33,3,0,541,76.3,33,24.2,13,1,9,46,87.0,21,42.9,20,65.0,19,9,1,2,0,69,29,111487,161,157
65,kasm,2016,FC東京,2,1,2,53,46,6.8,10,10.0,48.1,13.80,11.28,107.35,16.69,2,0,436,67.9,23,13.0,17,1,5,28,71.4,12,25.0,25,72.0,20,5,1,2,0,42,14,111487,207,147
66,kasm,2016,川崎Ｆ,2,0,1,67,67,14.2,19,0.0,49.3,18.33,15.49,105.73,7.04,6,0,535,77.8,20,10.0,12,3,10,27,92.6,12,50.0,23,65.2,10,1,4,0,0,53,19,109394,184,134
67,kasm,2016,神戸,2,0,1,66,48,15.4,21,0.0,46.4,19.95,13.79,89.56,16.64,8,0,463,75.8,23,17.4,12,3,5,28,75.0,20,60.0,33,75.8,19,2,4,0,0,53,27,109574,211,136
68,kasm,2017,FC東京,2,0,1,62,46,5.6,7,0.0,52.6,18.16,14.95,83.13,14.71,1,0,461,79.8,17,29.4,7,4,12,25,80.0,13,23.1,17,82.4,29,2,4,1,0,45,19,106654,174,124
69,kasm,2017,甲府,0,1,0,51,66,10.1,14,7.1,53.9,17.28,13.79,123.63,12.64,2,0,531,74.0,11,27.3,9,3,5,30,66.7,11,54.5,16,87.5,24,5,3,1,0,63,9,106654,174,138
70,kasm,2017,横浜FM,0,1,0,51,62,6.8,9,11.1,53.5,20.16,16.40,116.91,12.01,3,0,591,83.2,20,25.0,16,1,1,24,79.2,14,28.6,22,81.8,21,6,5,2,0,62,12,117481,151,133
71,kasm,2017,清水,0,3,2,46,56,9.3,13,23.1,62.2,17.83,14.31,117.78,12.75,5,0,622,79.9,14,28.6,12,0,7,25,84.0,12,50.0,28,85.7,15,2,4,2,0,51,15,117481,147,140
72,kasm,2017,大宮,0,1,0,60,60,13.6,17,5.9,53.9,16.46,14.39,84.18,15.02,6,0,528,80.7,13,23.1,15,1,5,20,90.0,13,15.4,16,81.3,17,1,4,1,0,55,20,117481,168,125
73,kasm,2017,Ｃ大阪,2,0,1,58,52,13.5,21,0.0,58.5,23.29,19.64,118.48,13.60,6,0,646,79.7,17,23.5,9,4,5,32,68.8,20,40.0,18,83.3,18,4,3,2,0,69,23,110885,145,155
74,kasm,2017,仙台,0,4,1,62,47,14.1,19,21.1,50.4,17.22,14.80,89.50,15.76,8,1,502,76.5,15,13.3,8,2,6,31,83.9,15,26.7,17,70.6,24,1,4,2,0,49,19,110885,199,135
75,kasm,2017,磐田,2,0,3,63,56,15.2,21,0.0,64.9,25.55,21.58,93.57,9.52,5,0,696,83.2,20,20.0,10,1,4,27,96.3,22,36.4,23,78.3,7,2,8,2,0,79,24,109567,176,138
76,kasm,2017,鳥栖,0,2,1,53,51,10.5,14,14.3,55.0,13.90,11.49,107.88,11.28,3,1,486,78.0,9,22.2,10,1,5,28,85.7,17,29.4,28,71.4,15,3,4,1,0,40,16,111453,171,133
77,kasm,2017,浦和,0,1,0,50,51,9.1,11,9.1,35.6,9.18,6.41,84.98,15.56,3,0,214,62.6,4,25.0,21,3,3,12,75.0,7,71.4,35,82.9,25,7,3,1,0,23,13,111453,167,121
78,kasm,2017,神戸,2,1,2,62,44,14.8,21,4.8,58.1,18.55,14.66,93.66,15.00,6,0,494,77.7,23,17.4,22,0,10,25,88.0,21,42.9,20,75.0,16,1,1,1,0,56,20,110318,194,142
79,kasm,2017,川崎Ｆ,2,0,3,66,72,18.2,25,0.0,49.7,23.30,17.36,135.59,8.28,6,0,535,81.1,19,31.6,14,1,5,24,83.3,20,70.0,29,75.9,16,5,1,1,0,56,23,110804,160,137
80,kasm,2017,広島,0,3,1,52,45,16.0,19,15.8,42.5,17.39,14.07,94.62,24.38,3,0,488,84.2,10,30.0,13,0,3,16,62.5,9,66.7,24,75.0,28,0,0,0,0,51,14,110804,184,119
81,kasm,2017,札幌,0,3,0,45,48,5.2,7,42.9,53.2,17.04,13.72,102.41,18.74,3,0,583,84.4,6,66.7,15,3,2,22,77.3,10,40.0,21,90.5,24,2,3,0,0,42,13,113448,187,134
82,kasm,2017,新潟,0,2,0,51,50,8.0,11,18.2,57.8,13.97,12.57,102.42,16.09,4,0,466,76.0,5,0.0,14,2,3,31,83.9,13,23.1,21,71.4,22,0,0,2,0,35,14,104529,169,137
83,kasm,2017,柏,0,3,2,49,44,7.8,10,30.0,50.9,10.90,9.54,77.54,12.78,3,0,379,76.3,7,14.3,18,3,4,28,89.3,14,28.6,21,76.2,15,3,4,2,0,27,13,104529,174,129
84,kasm,2017,Ｇ大阪,0,1,0,39,61,5.4,7,14.3,45.6,14.78,11.68,114.35,16.38,2,0,501,77.6,10,20.0,16,0,3,16,62.5,13,61.5,18,88.9,26,5,2,2,0,49,5,104529,147,130
85,kasm,2017,FC東京,1,2,2,56,45,12.7,15,13.3,58.8,20.42,15.48,76.63,16.95,5,0,606,85.1,18,44.4,13,2,4,16,50.0,8,25.0,13,76.9,14,2,0,1,0,52,24,104529,193,118
86,kasm,2017,甲府,0,3,0,55,54,11.2,13,23.1,61.6,20.04,17.14,63.14,8.63,4,0,617,86.4,19,15.8,11,5,1,20,80.0,16,31.3,23,69.6,12,3,4,1,0,55,17,106978,168,116
87,kasm,2017,神戸,0,2,1,66,48,12.4,15,13.3,51.7,18.30,13.64,93.84,10.70,5,0,435,76.6,13,38.5,17,1,7,25,92.0,16,56.3,20,85.0,12,0,5,1,0,36,22,106978,159,121
88,kasm,2017,川崎Ｆ,2,1,3,51,36,11.9,13,7.7,47.6,15.37,13.12,73.34,13.32,4,0,468,80.6,12,16.7,14,3,3,18,83.3,14,35.7,24,70.8,14,2,4,1,0,47,12,106978,149,109
