,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
42,kobe,2016,磐田,0,4,1,46,45,9.2,11,36.4,51.4,14.48,11.28,70.36,14.35,8,1,450,77.8,12,16.7,14,3,2,23,82.6,13,76.9,21,66.7,26,2,5,2,0,38,13,108966,177,119
43,kobe,2016,名古屋,0,1,0,44,47,7.8,10,10.0,45.6,11.71,8.76,85.64,20.75,4,0,370,72.4,9,33.3,11,2,3,17,70.6,9,44.4,18,66.7,28,5,2,1,0,33,13,108966,160,129
44,kobe,2016,川崎Ｆ,2,1,3,44,47,2.0,2,50.0,37.3,8.12,6.56,66.31,13.89,1,0,324,74.4,9,22.2,11,2,1,22,86.4,16,12.5,20,70.0,25,1,2,4,1,22,9,108966,186,101
45,kobe,2016,横浜FM,2,0,1,36,52,6.6,8,0.0,56.1,14.34,13.35,97.93,10.87,1,0,550,80.4,16,6.3,11,5,1,23,87.0,15,20.0,25,80.0,18,1,3,1,0,48,6,108609,117,121
46,kobe,2016,大宮,1,2,2,57,51,10.3,14,14.3,54.9,18.32,15.55,113.58,12.08,8,0,540,79.8,16,18.8,8,1,11,27,88.9,9,44.4,28,78.6,17,4,3,3,0,66,18,108609,162,136
47,kobe,2016,鳥栖,1,0,0,48,44,7.4,9,0.0,57.3,13.50,12.20,81.23,16.37,4,0,480,76.7,13,7.7,19,3,5,18,72.2,10,50.0,23,78.3,30,1,2,2,0,43,11,108609,181,121
48,kobe,2016,広島,1,1,1,49,54,13.4,15,6.7,49.9,20.08,15.32,88.19,18.64,4,0,524,84.2,11,36.4,8,2,5,15,80.0,17,52.9,19,84.2,24,3,1,2,0,40,18,107082,180,112
49,kobe,2016,鹿島,2,1,2,46,42,10.4,14,7.1,52.6,10.39,9.09,65.63,14.29,3,0,390,66.4,10,10.0,17,5,9,27,77.8,11,45.5,25,84.0,18,0,1,0,0,33,12,104672,180,135
50,kobe,2016,浦和,2,1,3,47,47,7.6,9,11.1,47.3,13.16,10.65,87.71,15.69,4,0,400,76.5,15,20.0,13,1,1,25,76.0,17,35.3,24,83.3,27,3,2,4,0,36,15,104672,140,119
51,kobe,2016,甲府,0,3,0,46,48,14.7,17,17.6,57.2,14.90,10.80,76.66,10.12,6,0,482,78.8,9,44.4,9,1,4,31,90.3,7,71.4,30,70.0,23,3,2,2,0,34,16,104672,151,116
52,kobe,2016,鳥栖,1,2,2,47,58,13.2,14,14.3,52.5,14.79,12.56,82.96,13.15,3,0,482,76.3,14,7.1,10,3,4,14,50.0,11,72.7,15,73.3,18,6,3,2,0,42,11,105887,136,106
53,kobe,2016,横浜FM,2,2,3,43,39,10.5,12,16.7,50.6,15.80,14.11,74.00,18.97,3,0,454,78.0,9,22.2,7,4,2,15,80.0,7,42.9,31,87.1,15,2,3,4,0,36,11,105887,148,114
54,kobe,2016,湘南,0,2,0,47,43,12.9,15,13.3,52.9,15.79,11.45,72.23,16.01,3,0,454,80.0,13,38.5,10,2,2,18,77.8,8,75.0,19,78.9,17,4,1,2,0,43,13,105913,126,116
55,kobe,2016,広島,2,0,2,45,57,11.0,12,0.0,55.3,18.51,17.66,67.94,9.50,0,0,549,86.3,9,11.1,7,1,6,22,90.9,16,18.8,14,92.9,25,1,2,3,0,54,11,105913,121,109
56,kobe,2016,大宮,0,1,0,62,57,10.3,12,8.3,49.6,14.62,10.72,99.01,9.77,2,0,376,73.9,15,26.7,9,1,6,24,75.0,14,64.3,34,82.4,29,0,3,2,0,43,18,101261,125,117
57,kobe,2016,新潟,2,0,1,52,50,12.8,15,0.0,57.0,15.60,12.03,57.01,8.89,2,0,500,80.0,15,33.3,8,4,6,32,87.5,17,47.1,31,67.7,16,4,0,2,0,47,16,101261,158,117
58,kobe,2016,FC東京,0,4,1,45,50,10.3,13,30.8,57.0,18.77,14.07,101.13,11.15,5,0,539,80.9,15,46.7,12,1,6,16,93.8,10,30.0,27,63.0,15,4,1,1,0,42,13,104068,114,126
59,kobe,2016,Ｇ大阪,0,1,0,54,54,17.8,18,5.6,42.7,20.52,14.68,70.08,16.22,6,0,417,80.8,13,46.2,12,0,7,10,90.0,9,66.7,26,88.5,25,1,0,3,0,51,16,104068,114,101
60,kobe,2016,浦和,0,2,1,45,55,11.4,15,13.3,38.5,13.46,9.03,122.26,16.25,2,0,348,69.8,6,33.3,11,2,0,16,87.5,17,47.1,29,75.9,19,4,3,4,0,28,14,108010,165,132
61,kobe,2016,磐田,0,4,3,49,36,15.5,17,23.5,52.7,16.48,11.64,77.74,21.38,9,0,401,77.8,9,33.3,9,3,2,16,87.5,12,66.7,20,85.0,43,5,4,3,0,39,15,108010,133,110
62,kobe,2016,柏,1,1,1,50,62,9.6,11,9.1,49.5,14.22,11.58,67.63,9.76,3,0,439,75.2,17,11.8,6,2,9,21,81.0,16,50.0,21,52.4,8,4,4,1,0,46,12,106020,150,114
63,kobe,2016,福岡,0,4,1,51,43,16.1,20,20.0,48.4,16.00,12.48,87.28,18.78,9,0,433,77.1,14,35.7,10,1,5,17,88.2,10,50.0,17,82.4,24,6,4,0,0,47,22,106020,145,124
64,kobe,2016,川崎Ｆ,0,3,0,53,52,18.3,17,17.6,37.4,14.76,11.51,74.64,14.32,7,0,324,77.2,9,22.2,4,0,1,11,81.8,9,55.6,26,57.7,25,5,2,4,0,39,13,107495,143,93
65,kobe,2016,仙台,2,0,3,45,56,8.1,10,0.0,55.1,16.97,14.67,106.24,13.76,2,0,541,76.9,12,33.3,12,3,2,25,84.0,5,60.0,18,61.1,18,5,0,3,1,45,10,107495,133,124
66,kobe,2016,名古屋,0,3,0,53,41,12.3,16,18.8,63.4,23.64,19.88,90.40,14.17,4,0,645,82.6,12,33.3,14,4,5,25,84.0,9,44.4,14,64.3,37,4,3,0,0,66,18,110953,152,130
67,kobe,2016,鹿島,0,1,0,52,34,11.6,14,7.1,53.6,19.27,16.09,92.93,17.53,6,0,540,80.6,10,30.0,7,4,6,14,71.4,19,31.6,31,83.9,23,4,3,0,0,39,15,110953,170,121
68,kobe,2017,清水,0,1,0,43,64,8.6,11,9.1,50.2,11.78,11.26,114.34,15.13,6,0,499,77.2,7,14.3,15,2,7,20,90.0,10,10.0,23,87.0,21,2,1,1,0,35,12,110953,162,128
69,kobe,2017,新潟,0,2,1,53,50,10.9,14,14.3,50.5,15.41,12.22,98.26,13.13,5,0,469,71.0,12,8.3,9,4,3,35,82.9,15,60.0,17,70.6,23,4,0,0,0,46,13,110019,144,128
70,kobe,2017,仙台,0,2,0,53,48,9.4,12,16.7,41.8,14.50,11.11,108.61,15.93,2,0,364,71.2,10,30.0,13,2,1,20,90.0,10,40.0,23,87.0,24,1,2,2,0,39,13,110019,147,127
71,kobe,2017,磐田,0,1,0,43,61,11.5,13,7.7,51.3,12.74,11.35,76.14,17.22,5,0,481,80.2,9,11.1,5,3,4,32,65.6,5,60.0,22,68.2,21,5,4,0,0,41,10,111096,150,113
72,kobe,2017,浦和,2,1,3,49,55,9.6,11,9.1,37.6,6.77,6.13,81.02,16.43,3,0,298,67.8,7,14.3,15,3,4,16,81.3,6,16.7,26,69.2,25,3,2,2,0,25,12,108274,167,115
73,kobe,2017,大宮,0,2,0,57,73,17.1,21,9.5,48.8,20.03,14.70,100.54,10.72,5,0,504,78.8,12,41.7,11,3,5,19,73.7,14,42.9,16,75.0,23,7,6,0,0,51,21,108274,177,123
74,kobe,2017,柏,2,1,2,58,50,8.2,11,9.1,48.9,17.02,13.32,96.10,13.23,5,0,412,69.9,13,30.8,17,4,1,24,75.0,11,63.6,18,66.7,24,1,5,3,1,43,14,108504,192,134
75,kobe,2017,鳥栖,2,0,1,58,44,16.0,21,0.0,61.4,23.46,20.18,94.06,16.52,4,0,615,79.8,16,25.0,14,2,8,19,100.0,11,36.4,20,75.0,19,1,5,2,0,68,21,108504,139,131
