,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
36,send,2016,鹿島,0,1,0,56,32,7.0,11,9.1,43.5,7.96,6.74,128.28,23.27,3,0,347,56.2,12,16.7,13,5,6,35,80.0,7,28.6,28,78.6,36,1,1,2,0,32,11,117349,181,158
37,send,2016,名古屋,2,1,2,48,42,6.1,8,12.5,46.2,10.60,7.10,99.16,18.93,4,0,362,66.6,15,26.7,12,4,2,27,81.5,13,53.8,30,60.0,35,0,1,3,0,32,9,117349,154,132
38,send,2016,広島,2,0,3,51,51,10.8,12,0.0,49.7,19.12,16.68,94.56,14.46,5,0,623,85.6,12,16.7,8,1,2,17,88.2,10,60.0,20,80.0,17,3,2,1,0,60,13,117349,166,111
39,send,2016,Ｇ大阪,2,1,3,61,65,19.1,27,3.7,53.1,25.58,15.33,108.04,12.88,11,1,559,76.9,26,46.2,11,1,6,26,100.0,23,56.5,29,89.7,21,3,3,1,0,55,18,114646,149,141
40,send,2016,浦和,2,1,3,41,31,6.8,8,12.5,36.4,7.94,6.70,61.89,27.15,2,0,278,62.2,6,33.3,11,5,1,15,86.7,7,28.6,27,66.7,45,1,1,1,0,24,7,114646,160,118
41,send,2016,神戸,1,2,2,54,43,9.9,13,15.4,40.7,11.86,9.36,103.13,22.44,5,0,372,62.4,10,30.0,16,1,2,18,88.9,14,50.0,31,71.0,44,2,4,1,0,44,11,114646,134,131
42,send,2016,鳥栖,2,0,2,32,37,3.4,4,0.0,47.4,8.92,6.51,78.11,15.23,0,0,376,68.9,12,25.0,16,4,2,21,90.5,11,45.5,19,73.7,20,1,3,5,1,32,4,105118,150,118
43,send,2016,川崎Ｆ,1,1,1,55,43,11.8,15,6.7,48.7,15.30,11.02,97.81,14.80,2,0,437,76.2,20,30.0,14,4,2,26,80.8,9,66.7,21,71.4,19,3,3,1,0,42,12,105118,139,127
44,send,2016,福岡,0,2,0,61,60,16.0,19,10.5,58.0,20.36,17.33,82.11,14.89,7,0,608,81.3,19,15.8,10,4,7,16,81.3,18,38.9,16,87.5,16,1,3,0,0,65,18,118762,194,119
45,send,2016,大宮,2,0,1,54,49,9.8,12,0.0,49.0,16.91,12.68,61.63,15.67,0,0,469,77.2,24,25.0,12,4,1,24,79.2,7,71.4,8,50.0,26,7,1,2,0,47,15,119378,179,122
46,send,2016,湘南,0,1,0,54,58,11.6,17,5.9,48.4,11.21,7.48,81.72,12.68,4,0,363,59.8,16,31.3,15,6,5,33,93.9,12,41.7,19,68.4,17,5,4,0,0,30,14,119378,185,147
47,send,2016,新潟,0,4,2,53,48,9.8,13,30.8,45.3,13.17,9.45,95.99,14.65,5,0,374,73.5,17,29.4,13,4,4,17,88.2,14,42.9,24,70.8,24,2,7,1,0,40,12,117294,180,133
48,send,2016,柏,0,2,0,47,60,11.3,14,14.3,41.3,10.53,7.10,68.70,20.43,4,1,324,70.4,14,14.3,10,1,7,15,93.3,17,64.7,26,84.6,32,3,0,2,0,30,8,117294,164,124
49,send,2016,甲府,0,2,1,58,59,17.9,22,9.1,67.3,28.46,21.90,78.97,9.19,8,0,721,86.4,27,22.2,11,1,10,21,90.5,19,57.9,13,76.9,14,2,1,1,0,72,25,119286,134,123
50,send,2016,磐田,2,0,3,49,47,13.1,18,0.0,53.4,16.28,12.99,84.24,11.18,4,0,527,73.2,13,23.1,8,0,6,36,88.9,11,54.5,17,70.6,21,5,6,1,0,39,13,119286,161,137
51,send,2016,川崎Ｆ,2,0,3,60,53,8.5,10,0.0,49.9,18.02,14.88,83.08,9.99,2,0,490,76.9,26,7.7,11,5,5,24,95.8,23,52.2,25,76.0,28,6,3,3,0,55,15,115094,149,117
52,send,2016,Ｇ大阪,2,1,3,46,43,12.4,13,7.7,56.6,15.20,12.62,48.21,14.28,3,0,571,82.3,13,15.4,8,3,8,20,95.0,16,56.3,15,93.3,19,2,2,1,0,53,9,115094,157,105
53,send,2016,浦和,2,0,1,43,47,5.7,7,0.0,47.4,11.92,10.12,70.67,16.32,0,0,427,73.5,15,20.0,9,2,5,23,82.6,9,22.2,13,92.3,24,3,1,3,0,33,9,115490,185,123
54,send,2016,新潟,0,2,1,37,50,11.2,13,15.4,43.8,9.08,6.71,78.88,15.36,4,0,337,73.0,11,18.2,18,2,4,23,87.0,10,60.0,22,63.6,24,1,3,1,0,29,5,115490,135,116
55,send,2016,湘南,0,1,0,55,51,13.6,16,6.3,56.6,15.07,11.46,91.17,12.24,2,0,505,80.6,18,27.8,12,4,8,15,93.3,15,66.7,20,90.0,19,3,2,0,0,44,17,112231,164,118
56,send,2016,福岡,1,1,1,47,41,7.8,8,12.5,54.1,10.52,8.64,70.79,20.88,3,0,441,75.1,14,21.4,8,5,2,20,95.0,8,25.0,17,70.6,39,7,5,0,0,28,12,112231,180,103
57,send,2016,鹿島,0,1,0,45,26,4.6,6,16.7,38.7,5.85,5.23,73.58,21.05,3,0,269,61.3,8,12.5,12,6,3,32,56.3,5,40.0,30,76.7,42,8,2,1,0,23,8,112231,135,130
58,send,2016,柏,0,4,2,48,47,6.5,8,37.5,43.5,7.31,5.77,61.87,15.47,5,1,311,67.8,10,10.0,16,1,7,27,85.2,12,33.3,21,66.7,22,3,1,1,0,29,9,113663,150,123
59,send,2016,大宮,2,1,2,49,47,13.7,16,6.3,52.1,14.22,11.21,68.05,12.03,4,0,450,79.6,15,6.7,14,2,4,23,82.6,19,52.6,21,71.4,15,2,4,1,0,37,12,113663,133,117
60,send,2016,広島,2,0,2,53,48,19.8,22,0.0,56.3,20.47,15.71,65.53,12.81,4,0,601,85.5,24,20.8,8,2,8,16,93.8,20,45.0,12,75.0,19,2,2,0,0,58,19,116828,180,111
61,send,2016,横浜FM,2,0,1,54,53,15.5,18,0.0,49.3,19.51,11.90,113.86,13.13,1,0,478,79.3,15,53.3,11,1,4,13,92.3,17,76.5,31,71.0,14,3,2,3,0,43,17,110076,170,116
62,send,2016,甲府,1,1,1,47,54,16.8,16,6.3,69.5,21.30,19.14,67.32,9.56,6,0,763,88.3,22,13.6,6,5,9,14,78.6,11,36.4,16,75.0,14,0,1,1,0,64,16,110076,126,95
63,send,2016,名古屋,2,1,2,51,52,9.4,12,0.0,63.3,17.94,13.59,80.09,10.22,2,0,537,80.4,19,26.3,13,4,5,30,96.7,19,42.1,21,71.4,16,2,5,0,0,59,16,109684,115,127
64,send,2016,鳥栖,0,3,2,46,49,9.8,11,27.3,40.1,9.15,4.97,64.61,19.20,6,0,294,67.3,11,36.4,15,3,3,20,70.0,13,76.9,16,87.5,36,4,1,1,0,25,11,109684,139,112
65,send,2016,神戸,0,3,0,44,55,11.1,14,14.3,44.9,12.66,9.42,105.27,13.85,6,0,458,74.0,19,26.3,16,2,4,17,76.5,8,25.0,21,76.2,21,4,3,2,0,29,13,112558,170,126
66,send,2016,FC東京,2,0,1,49,29,5.3,7,0.0,56.2,16.35,13.19,88.53,18.53,3,0,541,77.4,13,15.4,16,3,2,35,85.7,12,66.7,16,75.0,26,1,4,1,0,41,14,112558,152,133
67,send,2016,磐田,2,0,1,44,55,5.7,8,0.0,57.6,15.33,13.18,100.46,10.22,1,0,592,78.5,12,16.7,16,3,1,36,86.1,15,53.3,27,66.7,18,1,2,3,0,45,9,116823,180,141
68,send,2017,札幌,0,1,0,45,52,11.5,14,7.1,62.3,15.24,12.35,73.04,13.87,6,0,566,81.4,15,26.7,15,1,5,23,82.6,9,44.4,20,70.0,24,3,0,0,0,46,11,114531,140,122
69,send,2017,磐田,0,1,0,38,56,9.2,11,9.1,60.2,15.70,13.14,82.42,13.65,3,0,600,79.7,7,14.3,11,1,6,22,86.4,10,60.0,24,79.2,30,0,1,0,0,34,12,114531,175,119
70,send,2017,神戸,2,0,2,52,47,9.4,13,0.0,58.2,17.91,12.97,88.23,14.04,2,0,555,79.6,23,39.1,19,2,6,23,78.3,13,23.1,23,78.3,22,6,2,1,0,45,18,122472,177,138
71,send,2017,柏,0,1,0,45,39,6.0,8,12.5,42.6,6.82,5.35,110.91,23.36,4,0,302,53.6,13,23.1,17,4,0,24,66.7,6,16.7,37,70.3,34,4,2,1,0,29,8,122472,196,134
72,send,2017,川崎Ｆ,2,0,2,38,42,5.9,7,0.0,53.9,11.60,10.68,97.59,13.91,1,0,498,75.5,17,5.9,12,5,9,18,100.0,12,16.7,21,76.2,24,5,3,1,0,33,7,116339,196,118
