,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
35,uraw,2016,磐田,2,1,2,57,48,13.1,17,5.9,69.4,25.90,21.20,90.40,9.05,5,0,720,83.3,24,29.2,16,1,9,25,96.0,10,50.0,23,91.3,14,0,4,1,0,65,34,114200,153,130
36,uraw,2016,福岡,0,2,0,54,58,8.8,12,16.7,60.7,22.89,18.22,118.97,13.52,5,0,640,80.0,17,35.3,16,3,5,21,95.2,16,50.0,22,95.5,22,3,2,0,0,59,18,118478,185,137
37,uraw,2016,湘南,0,2,0,55,50,7.5,11,18.2,55.0,22.70,14.07,98.56,15.46,3,0,555,72.3,30,30.0,14,3,6,28,75.0,23,69.6,21,81.0,29,4,2,1,0,50,19,118478,196,146
38,uraw,2016,甲府,0,2,1,77,100,25.2,31,6.5,72.2,39.88,33.31,92.78,5.07,8,0,896,88.1,37,29.7,12,1,8,24,100.0,22,27.3,17,88.2,5,3,2,0,0,129,38,116890,133,123
39,uraw,2016,横浜FM,1,0,0,54,88,18.7,20,0.0,50.7,20.96,18.05,92.06,8.51,8,0,588,85.5,13,30.8,10,3,7,14,92.9,9,66.7,21,81.0,12,1,2,0,0,64,19,116890,142,107
40,uraw,2016,仙台,0,3,1,69,59,19.0,26,11.5,63.6,30.07,22.20,93.32,8.70,8,0,589,79.8,31,22.6,14,1,17,19,89.5,23,60.9,7,85.7,19,3,5,0,0,77,30,115109,159,137
41,uraw,2016,川崎Ｆ,0,1,0,51,52,16.1,20,5.0,50.2,15.21,12.97,119.19,14.82,3,0,493,77.5,20,5.0,7,0,6,15,86.7,15,33.3,22,86.4,29,5,5,2,0,49,12,115109,194,124
42,uraw,2016,名古屋,0,4,1,60,61,12.0,17,23.5,62.5,30.11,21.64,96.10,14.12,5,0,622,83.0,25,36.0,15,2,8,30,96.7,22,54.5,22,81.8,19,1,2,1,0,61,29,119198,158,142
43,uraw,2016,大宮,0,1,0,48,52,6.9,9,11.1,62.6,22.55,20.63,94.06,12.20,1,0,675,83.3,21,4.8,20,2,7,21,95.2,19,31.6,22,90.9,17,4,1,1,0,66,13,119198,233,130
44,uraw,2016,新潟,1,0,0,59,49,14.7,20,0.0,65.8,29.70,25.35,90.34,11.39,6,1,749,82.8,24,16.7,10,4,10,24,95.8,18,38.9,25,72.0,12,3,0,1,0,69,18,115648,154,136
