,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
97,y-fm,2017,鹿島,0,3,2,40,19,8.3,11,27.3,44.1,8.79,6.79,82.07,28.53,4,0,360,73.3,9,0.0,14,1,2,21,76.2,14,64.3,26,80.8,51,5,1,0,0,26,11,"117,529",148,132
98,y-fm,2017,磐田,2,1,2,15,35,3.7,5,20.0,49.5,8.12,6.24,90.91,15.25,3,1,386,67.9,7,28.6,9,0,4,35,82.9,10,40.0,23,65.2,32,0,0,0,0,19,3,"90,208",84,134
99,y-fm,2017,Ｃ大阪,2,1,4,22,42,5.9,7,14.3,45.5,9.76,7.99,96.75,19.73,1,0,453,78.4,9,0.0,13,1,4,14,78.6,15,46.7,22,59.1,34,7,3,3,0,24,5,"115,426",137,119
100,y-fm,2017,仙台,1,2,2,45,30,8.1,10,10.0,49.5,11.92,8.88,71.47,18.91,1,0,414,77.1,15,13.3,16,1,6,19,89.5,19,42.1,15,60.0,29,4,0,4,0,27,11,"115,050",163,123
101,y-fm,2017,浦和,0,1,0,45,45,10.3,12,8.3,38.1,12.91,8.86,89.87,18.96,5,0,373,78.6,11,36.4,11,2,4,17,82.4,13,61.5,20,75.0,28,6,4,0,0,32,13,"115,440",189,116
102,y-fm,2018,Ｃ大阪,1,1,1,51,41,12.3,17,5.9,58.0,17.55,13.13,100.56,17.47,4,0,531,79.7,20,15.0,12,7,4,26,88.5,22,45.5,20,65.0,39,2,6,0,0,52,11,"118,627",204,138
103,y-fm,2018,柏,2,0,2,54,48,10.5,14,0.0,63.6,20.72,16.92,100.75,11.77,1,0,740,84.7,27,18.5,11,4,5,26,100.0,21,38.1,28,78.6,25,0,0,0,0,76,16,"124,723",176,133
104,y-fm,2018,鳥栖,2,1,2,47,36,8.0,10,10.0,67.3,18.37,15.25,71.56,9.91,4,0,649,83.7,18,11.1,17,2,3,31,93.5,18,33.3,34,88.2,16,0,3,3,0,40,16,"116,089",170,125
105,y-fm,2018,浦和,0,1,0,57,51,8.8,11,9.1,59.0,19.76,15.73,85.74,12.56,6,0,603,86.2,14,14.3,19,8,9,14,100.0,25,56.0,15,60.0,19,1,0,4,0,57,17,"117,814",201,125
106,y-fm,2018,清水,0,1,0,46,43,8.7,12,8.3,56.4,15.49,13.61,87.04,23.89,4,0,575,79.3,12,16.7,10,4,7,21,76.2,15,26.7,20,85.0,28,2,0,3,0,49,13,"123,329",219,138
107,y-fm,2018,川崎Ｆ,1,1,1,54,34,9.4,12,8.3,50.8,19.98,13.28,97.23,17.33,1,0,542,84.7,23,39.1,11,4,5,18,94.4,23,43.5,25,68.0,23,1,1,0,0,52,16,"122,380",234,128
108,y-fm,2018,広島,2,1,3,49,44,4.2,5,20.0,64.0,21.10,17.39,73.14,13.01,2,1,709,83.5,18,27.8,12,6,5,12,100.0,13,38.5,18,72.2,14,2,3,1,0,53,12,"117,891",195,120
109,y-fm,2018,神戸,2,1,2,66,52,13.2,19,5.3,61.3,24.35,18.57,119.13,11.55,5,0,649,83.1,27,18.5,18,4,13,15,100.0,15,53.3,25,92.0,21,3,1,1,0,76,30,"120,104",202,144
110,y-fm,2018,湘南,1,4,4,70,61,15.3,22,18.2,66.2,29.70,22.05,111.01,10.16,5,0,720,84.3,38,18.4,15,3,13,25,100.0,24,54.2,17,88.2,9,1,2,2,0,81,33,"116,912",182,144
111,y-fm,2018,札幌,2,1,2,58,57,12.7,17,5.9,61.3,20.94,14.56,70.93,9.76,6,0,621,83.7,30,23.3,22,3,12,22,86.4,19,52.6,20,70.0,17,1,0,1,0,49,19,"116,566",206,134
112,y-fm,2018,鹿島,0,3,0,44,32,5.3,8,37.5,51.6,13.10,9.28,104.55,15.72,3,0,420,69.0,18,16.7,17,7,3,27,92.6,16,56.3,39,84.6,30,5,2,1,0,31,12,"120,240",197,152
113,y-fm,2018,磐田,2,1,3,52,52,9.8,11,9.1,66.2,22.80,17.84,46.42,8.41,3,1,714,84.9,25,28.0,12,4,4,26,100.0,20,45.0,7,85.7,14,0,2,0,0,52,18,"113,757",200,112
114,y-fm,2018,名古屋,1,1,1,56,33,11.9,16,6.3,58.5,19.20,12.34,89.20,17.06,5,0,563,81.7,24,41.7,17,3,3,29,96.6,20,30.0,24,87.5,34,3,2,1,0,54,22,"120,644",184,135
115,y-fm,2018,Ｇ大阪,1,1,1,64,59,14.6,18,5.6,63.7,21.66,18.33,89.38,8.82,6,0,685,84.5,25,8.0,24,7,8,18,100.0,22,50.0,13,92.3,12,2,0,0,0,73,22,"117,832",195,123
116,y-fm,2018,長崎,0,5,2,49,44,13.9,17,29.4,64.7,17.13,12.84,87.36,8.65,10,1,557,84.4,15,40.0,16,7,5,15,80.0,9,55.6,13,84.6,17,1,3,2,0,44,16,"109,423",152,122
117,y-fm,2018,仙台,0,8,2,50,48,19.5,22,36.4,54.5,19.19,13.26,75.62,15.94,14,0,541,83.7,19,31.6,18,3,4,20,95.0,18,55.6,14,85.7,29,1,1,1,0,44,17,"118,409",184,113
118,y-fm,2018,FC東京,2,2,5,63,47,7.6,8,25.0,66.1,21.33,17.18,51.77,9.03,4,1,683,86.1,32,6.3,15,0,8,20,100.0,19,52.6,12,75.0,11,1,1,0,0,66,20,"106,851",158,105
119,y-fm,2018,広島,2,1,4,53,32,21.2,22,4.5,66.3,21.52,16.10,62.36,12.47,8,0,621,88.2,21,19.0,18,3,5,13,92.3,21,66.7,16,81.3,10,0,3,3,0,68,15,"106,979",125,104
120,y-fm,2018,川崎Ｆ,2,0,2,54,52,4.8,6,0.0,46.6,13.09,9.76,69.05,8.86,0,0,409,78.5,22,22.7,12,0,6,28,85.7,24,16.7,28,78.6,13,6,0,2,0,43,12,"109,982",155,124
121,y-fm,2018,湘南,0,1,0,49,45,10.1,14,7.1,60.4,15.31,10.30,82.51,17.09,3,0,527,80.6,19,21.1,17,2,6,30,90.0,17,58.8,23,69.6,20,1,7,0,0,34,19,"110,121",181,139
122,y-fm,2018,名古屋,2,1,2,61,53,16.8,19,5.3,59.9,22.59,17.77,82.91,7.95,5,0,583,86.1,22,31.8,14,5,4,18,94.4,9,44.4,21,81.0,16,1,1,1,0,67,20,"108,811",134,113
123,y-fm,2018,鹿島,2,0,1,47,35,8.6,10,0.0,62.5,15.40,12.97,52.12,13.23,0,0,564,83.2,20,5.0,12,2,8,28,89.3,13,46.2,21,66.7,24,2,0,1,0,43,13,"113,794",159,116
124,y-fm,2018,神戸,0,2,0,43,39,7.4,9,22.2,39.5,10.48,8.56,72.34,16.56,3,0,341,75.1,14,7.1,8,3,6,19,89.5,13,46.2,20,85.0,35,1,3,2,0,27,8,"112,949",149,122
125,y-fm,2018,清水,2,1,2,56,47,15.7,20,5.0,61.9,20.70,14.79,81.52,12.54,7,0,570,83.2,27,22.2,9,1,12,27,85.2,18,55.6,29,72.4,11,5,0,4,1,56,22,"110,250",178,127
126,y-fm,2018,柏,0,3,1,49,49,17.3,17,17.6,56.2,15.20,12.80,47.91,16.49,6,0,559,86.8,18,16.7,14,5,7,12,91.7,18,33.3,16,87.5,24,4,3,1,0,40,15,"114,539",171,98
127,y-fm,2018,浦和,2,1,2,52,57,14.5,17,5.9,62.6,18.56,13.84,64.75,8.18,6,0,573,82.4,24,8.3,17,5,9,28,92.9,20,60.0,18,77.8,19,3,3,4,0,60,17,"108,806",160,117
128,y-fm,2018,磐田,0,2,1,42,48,14.8,16,12.5,53.7,11.97,9.26,72.97,15.76,5,0,435,80.5,9,22.2,10,3,2,19,89.5,9,55.6,20,70.0,26,1,3,3,1,29,14,"109,479",143,108
129,y-fm,2018,仙台,0,5,2,49,48,16.5,21,23.8,53.1,15.55,11.52,91.09,14.90,13,0,465,81.9,14,21.4,20,3,3,24,95.8,21,42.9,19,78.9,20,2,2,2,0,46,16,"119,355",171,127
130,y-fm,2018,札幌,0,2,1,59,59,14.0,18,11.1,54.4,19.14,15.49,116.00,13.36,9,0,489,81.6,21,14.3,19,3,6,17,82.4,19,36.8,17,70.6,24,2,4,1,0,50,23,"116,997",176,129
131,y-fm,2018,Ｇ大阪,2,1,2,45,70,12.9,18,5.6,61.1,17.80,15.67,107.92,9.00,3,0,713,83.9,11,18.2,12,3,5,26,96.2,16,31.3,21,81.0,16,2,2,0,0,43,14,"114,501",141,139
132,y-fm,2018,FC東京,2,0,1,42,52,6.2,8,0.0,64.4,16.61,14.41,88.39,12.16,0,0,647,81.6,22,4.5,12,3,3,26,88.5,20,35.0,21,76.2,14,4,1,2,0,54,8,"118,684",174,130
133,y-fm,2018,長崎,0,1,0,62,59,13.4,17,5.9,64.9,20.78,14.95,76.97,8.08,5,1,548,77.7,31,16.1,11,2,10,33,97.0,20,70.0,16,81.3,19,3,8,0,0,46,23,"112,289",177,127
134,y-fm,2018,鳥栖,2,1,2,45,34,2.9,4,25.0,57.8,12.23,9.73,85.88,22.56,3,0,480,74.4,20,15.0,12,3,3,20,80.0,11,54.5,20,75.0,36,4,5,1,0,42,11,"116,724",165,137
135,y-fm,2018,Ｃ大阪,2,1,2,47,45,15.3,21,4.8,57.9,16.65,13.48,82.59,10.86,6,0,536,80.6,26,11.5,15,2,6,23,91.3,15,53.3,13,84.6,18,3,3,0,0,54,13,"118,815",165,137
136,y-fm,2019,Ｇ大阪,0,3,2,53,44,20.2,25,12.0,57.2,19.18,14.79,111.92,17.11,10,0,546,83.2,17,23.5,12,11,5,15,66.7,16,56.3,23,65.2,44,1,1,0,0,55,18,"121,420",228,124
137,y-fm,2019,仙台,0,2,1,61,66,15.4,18,11.1,66.4,26.39,20.67,95.23,10.25,4,1,723,86.7,25,24.0,11,6,3,20,85.0,23,39.1,20,80.0,25,1,2,1,0,76,23,"119,772",211,117
138,y-fm,2019,川崎Ｆ,1,2,2,55,46,10.1,14,14.3,53.4,15.03,11.39,100.51,14.40,4,0,460,79.6,23,21.7,20,4,7,25,84.0,15,33.3,27,74.1,23,1,1,4,0,51,13,"115,585",183,138
139,y-fm,2019,大分,2,0,2,50,63,10.4,14,0.0,57.8,19.83,16.23,106.52,8.69,4,0,579,81.0,25,0.0,16,5,9,27,92.6,19,47.4,21,71.4,20,2,3,2,0,56,10,"118,262",186,135
140,y-fm,2019,鳥栖,1,0,0,50,57,13.6,20,0.0,65.6,19.51,16.69,96.32,8.40,6,0,650,82.3,16,12.5,15,6,9,30,86.7,11,54.5,24,70.8,20,2,3,1,0,61,11,"122,437",198,147
141,y-fm,2019,浦和,0,3,0,51,51,11.4,14,21.4,56.1,19.28,16.62,79.45,14.12,9,0,659,85.9,14,14.3,11,3,4,18,72.2,7,57.1,22,68.2,31,3,3,0,0,51,20,"127,843",240,123
142,y-fm,2019,名古屋,1,1,1,46,30,10.1,12,8.3,57.4,14.48,12.22,77.57,17.86,4,0,543,81.0,13,7.7,22,4,4,12,75.0,14,42.9,17,70.6,20,2,2,2,0,33,15,"120,654",234,119
143,y-fm,2019,札幌,2,0,3,43,46,8.4,10,0.0,63.4,17.89,16.93,77.52,8.34,2,0,688,89.0,6,16.7,19,6,5,17,88.2,13,30.8,23,69.6,13,1,3,0,0,53,7,"118,548",182,119
144,y-fm,2019,鹿島,0,2,1,63,66,12.8,17,11.8,67.6,26.67,21.38,95.86,8.18,4,0,729,86.3,24,8.3,13,4,14,21,90.5,19,63.2,19,68.4,11,1,2,1,0,73,25,"116,416",200,133
145,y-fm,2019,広島,0,1,0,34,35,3.4,4,25.0,59.1,15.77,14.52,72.70,19.74,1,0,710,87.2,8,0.0,15,9,3,14,85.7,14,50.0,18,44.4,34,3,8,1,0,46,7,"123,023",239,117
146,y-fm,2019,Ｃ大阪,2,0,3,47,31,10.5,11,0.0,65.3,17.60,15.26,54.29,9.69,2,0,658,88.0,12,8.3,19,9,4,14,100.0,10,70.0,12,58.3,15,2,2,1,0,57,8,"112,968",156,105
147,y-fm,2019,神戸,0,4,1,54,55,11.2,15,26.7,58.2,21.53,14.80,73.90,11.98,5,0,634,84.9,26,23.1,16,10,3,23,95.7,20,60.0,8,75.0,25,4,2,0,0,64,20,"120,420",245,134
148,y-fm,2019,磐田,0,4,0,54,49,18.8,22,18.2,61.6,25.26,17.97,78.53,12.16,10,1,613,87.3,17,35.3,16,5,4,14,85.7,15,73.3,17,70.6,17,0,4,1,0,49,24,"113,518",176,117
149,y-fm,2019,湘南,0,2,1,49,48,8.7,11,18.2,67.2,17.67,14.16,86.89,11.93,2,0,612,80.6,18,22.2,17,8,4,22,86.4,12,50.0,19,68.4,28,3,2,1,0,38,15,"116,506",171,126
150,y-fm,2019,清水,2,2,3,49,44,9.5,12,16.7,68.2,21.62,17.34,75.01,13.96,2,0,700,84.6,15,20.0,20,5,4,20,80.0,14,64.3,10,80.0,28,1,5,4,1,65,14,"115,668",191,126
151,y-fm,2019,松本,0,1,0,46,46,10.2,13,7.7,71.1,18.25,17.42,89.44,12.74,4,0,744,87.1,12,8.3,13,3,10,29,75.9,14,21.4,26,61.5,23,1,1,1,0,49,12,"110,440",154,128
152,y-fm,2019,FC東京,2,2,4,64,45,19.3,22,9.1,67.3,30.16,23.39,72.86,12.74,7,0,777,88.9,27,25.9,5,4,10,18,83.3,20,60.0,9,77.8,23,2,2,1,0,85,19,"114,946",187,114
153,y-fm,2019,大分,0,1,0,63,78,15.7,18,5.6,55.0,24.44,20.70,114.90,7.13,6,0,725,85.8,30,10.0,7,3,5,27,100.0,18,33.3,17,58.8,12,4,3,1,0,60,23,"119,685",194,115
154,y-fm,2019,浦和,0,3,1,57,57,21.9,23,13.0,64.0,24.93,21.93,93.22,9.48,6,1,697,88.4,18,16.7,6,9,5,18,94.4,11,45.5,17,82.4,16,1,2,0,0,70,22,"114,887",194,105
155,y-fm,2019,神戸,0,2,0,47,45,11.1,13,15.4,51.8,15.91,13.31,71.47,10.44,6,1,485,84.7,7,14.3,15,12,5,19,94.7,12,33.3,22,72.7,23,1,3,1,1,37,14,"110,855",174,117
156,y-fm,2019,清水,2,0,1,55,62,8.3,11,0.0,69.5,25.61,22.47,85.95,6.52,2,0,791,86.7,17,11.8,17,4,11,22,100.0,20,50.0,23,73.9,16,3,0,0,0,66,19,"111,466",165,133
157,y-fm,2019,鹿島,2,1,2,44,41,9.4,10,10.0,63.5,15.51,12.66,44.47,12.49,3,0,531,83.4,16,12.5,13,11,7,18,88.9,16,43.8,16,56.3,26,0,3,2,1,34,8,"104,330",152,106
158,y-fm,2019,Ｃ大阪,2,1,2,78,55,18.5,20,5.0,64.2,27.31,23.23,77.26,9.32,7,0,689,85.8,32,6.3,7,4,15,14,100.0,20,65.0,17,64.7,18,2,2,1,0,92,26,"108,323",150,108
159,y-fm,2019,名古屋,0,5,1,56,36,20.8,20,25.0,52.0,18.71,13.92,74.61,15.24,10,2,496,86.1,11,27.3,10,5,4,9,100.0,15,53.3,20,75.0,29,1,3,1,0,41,19,"111,313",157,96
160,y-fm,2019,Ｇ大阪,0,3,1,55,49,14.3,16,18.8,65.0,25.13,21.61,67.48,9.25,5,0,781,87.3,23,13.0,15,7,5,18,94.4,16,43.8,16,68.8,15,1,1,0,0,67,20,"117,944",193,112
161,y-fm,2019,広島,0,3,0,61,59,13.6,17,17.6,55.9,22.58,18.43,102.07,13.14,5,1,599,85.8,20,20.0,16,1,3,18,88.9,11,63.6,15,60.0,13,4,3,3,0,67,20,"120,714",211,125
162,y-fm,2019,仙台,1,1,1,57,54,13.8,17,5.9,64.5,20.93,17.75,78.47,9.32,5,0,686,85.0,21,9.5,14,6,9,15,93.3,14,57.1,13,46.2,25,3,3,2,0,62,18,"117,252",192,123
163,y-fm,2019,磐田,0,2,0,55,49,14.0,15,6.7,53.9,18.25,14.07,59.11,14.48,8,0,536,85.6,13,23.1,11,7,8,18,100.0,18,50.0,20,65.0,25,3,3,3,0,48,19,"116,692",203,107
164,y-fm,2019,湘南,0,3,1,64,66,14.6,18,16.7,68.1,29.65,24.16,74.34,13.23,5,1,734,85.6,22,18.2,12,4,6,21,95.2,17,64.7,16,68.8,19,0,2,1,0,66,21,"119,009",200,123
165,y-fm,2019,鳥栖,0,2,1,52,45,10.0,12,16.7,60.4,19.93,16.98,104.22,13.15,7,0,640,87.7,15,20.0,19,5,3,16,93.8,11,45.5,23,69.6,39,2,1,1,0,46,23,"116,024",183,120
166,y-fm,2019,札幌,0,4,2,54,42,14.7,22,18.2,58.9,18.74,12.89,102.60,17.12,8,1,539,80.9,16,31.3,16,12,5,20,85.0,23,52.2,23,82.6,28,5,3,1,0,43,18,"119,669",235,150
167,y-fm,2019,松本,0,1,0,50,87,13.5,18,5.6,72.8,23.61,20.55,119.46,13.05,4,0,813,87.6,17,11.8,12,2,6,23,91.3,18,44.4,31,74.2,21,2,5,1,0,68,14,"117,304",176,133
168,y-fm,2019,川崎Ｆ,0,4,1,47,36,10.7,14,28.6,50.0,13.88,11.64,65.22,13.64,7,0,454,80.2,10,20.0,16,8,4,23,82.6,12,50.0,11,63.6,26,3,1,1,0,32,14,"116,338",204,131
169,y-fm,2019,FC東京,0,3,0,43,42,5.8,8,37.5,56.2,14.00,12.96,101.24,17.48,4,0,564,81.9,9,0.0,14,3,6,25,72.0,17,17.6,25,56.0,20,1,2,1,1,45,8,"115,769",210,138
170,y-fm,2020,Ｇ大阪,2,1,2,61,50,12.9,20,5.0,65.6,28.03,22.33,125.06,8.93,4,0,764,83.8,29,17.2,9,3,5,41,92.7,20,55.0,24,79.2,18,1,4,0,0,75,19,"117,612",190,155
171,y-fm,2020,浦和,1,0,0,72,62,13.0,17,0.0,68.2,32.80,26.10,80.17,9.30,3,0,774,85.4,28,21.4,15,5,13,25,100.0,20,65.0,19,57.9,11,0,1,0,0,81,32,"122,517",198,131
172,y-fm,2020,湘南,0,3,2,59,51,7.4,10,30.0,66.1,20.86,17.99,75.59,10.16,5,0,663,83.7,23,13.0,16,1,8,32,93.8,13,38.5,16,68.8,16,1,8,2,0,67,16,"122,663",215,136
173,y-fm,2020,FC東京,2,1,3,66,59,6.4,9,11.1,65.1,27.53,24.35,90.10,7.34,1,0,750,83.1,28,10.7,10,6,5,30,93.3,13,61.5,23,73.9,9,0,3,3,0,81,21,"114,399",150,141
174,y-fm,2020,鹿島,2,2,4,52,48,10.3,15,13.3,64.8,23.34,20.23,87.95,13.46,4,0,710,86.2,16,25.0,14,4,5,20,75.0,18,33.3,13,76.9,22,2,3,0,0,57,20,"119,076",167,145
175,y-fm,2020,横浜FC,0,4,0,56,51,15.1,19,15.8,53.1,19.75,17.20,97.21,18.29,6,0,560,81.1,17,23.5,7,5,7,31,93.5,6,33.3,26,80.8,32,1,3,2,0,46,22,"119,887",169,126
176,y-fm,2020,札幌,2,1,3,48,52,8.9,11,9.1,61.9,18.48,16.48,71.92,10.61,4,0,697,85.4,15,13.3,13,8,5,25,88.0,11,45.5,20,60.0,26,2,1,3,0,39,17,"123,473",177,123
177,y-fm,2020,仙台,0,1,0,59,52,12.1,17,5.9,68.3,25.97,20.39,97.73,11.20,4,0,783,85.2,36,16.7,11,2,15,31,90.3,17,70.6,15,53.3,16,4,0,2,0,74,30,"121,724",174,140
178,y-fm,2020,柏,1,1,1,73,62,13.9,17,5.9,64.9,31.58,27.38,104.52,8.71,5,0,794,87.5,34,14.7,20,4,7,24,100.0,16,43.8,18,77.8,14,3,3,1,0,95,29,"118,548",142,122
179,y-fm,2020,大分,2,0,1,49,61,11.4,14,0.0,58.0,19.65,17.34,85.78,9.06,2,0,702,86.6,13,15.4,8,3,9,26,84.6,10,40.0,20,70.0,10,2,1,0,0,50,17,"125,231",223,123
180,y-fm,2020,清水,0,4,3,66,53,15.5,17,23.5,52.1,19.21,16.12,66.48,13.41,9,0,509,83.9,28,7.1,5,7,7,20,70.0,11,45.5,19,73.7,22,2,4,2,0,64,21,"123,851",212,110
181,y-fm,2020,広島,0,3,1,55,52,10.2,13,23.1,56.4,21.21,16.54,92.28,13.90,3,0,606,83.5,15,26.7,18,10,2,26,88.5,14,64.3,22,72.7,20,0,2,1,0,55,16,"119,717",193,127
182,y-fm,2020,札幌,0,4,1,61,50,13.6,18,22.2,57.7,22.70,17.40,98.17,16.04,9,0,631,85.1,26,19.2,14,4,9,20,90.0,19,52.6,24,54.2,11,1,4,2,0,61,24,"121,444",200,132
183,y-fm,2020,神戸,1,3,3,56,56,11.1,14,21.4,46.0,15.85,12.39,85.35,11.98,4,1,482,78.4,15,26.7,7,7,0,36,72.2,11,45.5,18,61.1,14,2,4,3,0,48,15,"116,152",196,126
184,y-fm,2020,川崎Ｆ,2,1,3,50,38,9.0,11,9.1,50.5,21.90,16.23,93.04,18.49,3,0,615,82.9,15,33.3,4,8,2,21,76.2,18,50.0,19,47.4,18,3,2,0,0,48,17,"114,850",169,122
185,y-fm,2020,名古屋,2,1,2,42,46,6.2,8,12.5,64.6,16.26,15.95,61.11,10.05,3,0,623,85.1,8,0.0,21,9,3,30,83.3,9,11.1,11,63.6,18,0,3,3,0,48,11,"118,635",173,129
186,y-fm,2020,Ｃ大阪,2,1,2,71,55,19.1,21,4.8,57.3,30.61,27.45,102.00,11.89,4,0,756,85.1,32,12.5,4,0,5,15,100.0,9,33.3,22,68.2,7,3,1,1,1,80,27,"118,388",165,110
187,y-fm,2020,清水,0,3,0,80,65,16.0,19,15.8,63.7,35.30,27.30,133.96,10.03,7,0,823,87.6,45,24.4,5,3,7,24,91.7,19,52.6,22,68.2,12,0,2,0,0,122,39,"123,474",180,119
188,y-fm,2020,鳥栖,0,3,1,59,50,13.7,16,18.8,45.3,22.67,18.32,106.02,13.55,6,0,572,82.2,23,26.1,7,4,3,16,87.5,11,36.4,27,74.1,19,2,3,3,0,61,20,"129,826",217,117
189,y-fm,2020,仙台,0,3,1,64,61,17.4,24,12.5,67.2,33.74,25.27,142.06,15.70,8,0,867,85.7,35,25.7,5,4,6,24,91.7,17,64.7,27,66.7,15,4,1,0,0,84,35,"120,715",195,138
190,y-fm,2020,柏,0,3,1,50,42,7.5,10,20.0,59.3,18.84,15.93,88.84,19.34,2,0,644,80.6,20,20.0,12,4,0,27,85.2,7,42.9,13,69.2,25,0,6,1,0,40,16,"120,933",204,134
191,y-fm,2020,鳥栖,1,1,1,62,53,12.5,15,6.7,55.6,24.20,19.24,85.48,10.41,4,0,629,84.1,23,26.1,8,4,8,24,91.7,14,57.1,21,61.9,20,2,3,0,0,53,18,"123,324",190,120
192,y-fm,2020,神戸,2,2,3,81,86,22.7,29,6.9,62.1,33.51,27.82,102.56,7.27,8,0,788,83.5,49,20.4,7,4,12,26,88.5,6,16.7,20,55.0,11,0,1,3,0,85,34,"118,824",155,128
193,y-fm,2020,大分,0,4,0,56,65,11.7,15,26.7,45.6,19.52,15.39,96.12,13.33,6,0,584,85.8,17,17.6,10,3,7,22,72.7,11,63.6,15,60.0,18,3,2,1,0,49,14,"127,636",170,128
194,y-fm,2020,Ｇ大阪,1,1,1,52,35,7.1,10,0.0,49.0,16.74,15.12,106.26,21.40,4,0,540,76.7,15,13.3,9,2,4,31,83.9,5,20.0,19,68.4,36,1,3,0,0,48,13,"116,037",152,141
195,y-fm,2020,Ｃ大阪,2,1,4,60,47,9.9,13,7.7,57.7,22.32,18.90,95.93,17.59,4,0,664,82.4,24,20.8,6,2,5,27,88.9,7,28.6,29,51.7,29,1,3,1,0,67,19,"128,744",206,131
196,y-fm,2020,名古屋,0,2,1,67,67,14.3,20,10.0,56.6,27.16,22.55,118.42,9.04,9,0,665,82.3,24,20.8,12,5,9,25,88.0,16,50.0,19,57.9,10,3,1,0,0,66,21,"126,316",162,140
197,y-fm,2020,FC東京,0,4,0,53,42,10.0,12,25.0,61.7,22.69,18.41,89.92,13.85,4,0,743,88.0,15,33.3,12,2,3,23,91.3,8,62.5,29,58.6,24,0,2,1,0,63,16,"118,071",182,120
198,y-fm,2020,広島,2,1,3,62,43,7.1,9,11.1,64.9,26.01,23.02,83.32,9.74,6,1,790,85.9,21,14.3,10,4,6,33,90.9,13,38.5,16,62.5,14,0,4,2,0,78,18,"115,657",165,126
199,y-fm,2020,鹿島,2,2,3,48,37,10.6,13,15.4,50.2,17.47,14.03,75.33,24.36,5,0,520,82.3,13,30.8,11,2,5,14,85.7,10,50.0,18,61.1,40,2,2,3,0,36,19,"121,113",194,123
200,y-fm,2020,湘南,2,0,1,64,61,11.0,15,0.0,62.2,26.84,25.65,133.36,12.51,7,0,814,84.6,21,9.5,10,2,5,23,87.0,15,6.7,21,52.4,13,2,4,1,0,92,21,"126,377",184,136
201,y-fm,2020,浦和,0,6,2,69,52,21.9,28,21.4,52.1,31.33,22.22,109.75,12.54,14,0,625,85.3,31,35.5,6,4,11,19,89.5,18,55.6,29,65.5,13,4,1,0,0,78,34,"128,824",257,128
202,y-fm,2020,川崎Ｆ,2,1,3,37,28,7.3,8,12.5,43.3,10.74,8.23,82.91,20.94,2,0,389,79.2,10,10.0,10,2,5,17,82.4,11,63.6,32,65.6,36,2,1,4,1,22,6,"106,675",157,109
203,y-fm,2020,横浜FC,2,1,3,69,55,23.7,27,3.7,60.5,26.16,21.74,92.40,8.95,7,0,693,86.3,26,26.9,11,2,4,16,93.8,12,41.7,15,60.0,15,4,1,2,0,82,17,"124,932",196,114
